TITLE	ACcitrico
DATA TYPE	INFRARED SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	24/11/05
TIME	11:57:49
SPECTROMETER/DATA SYSTEM	
LOCALE	3082
RESOLUTION	
DELTAX	0,964233
XUNITS	1/CM
YUNITS	TRANSMITTANCE
FIRSTX	  399,1927
LASTX	 4000,6047
NPOINTS	    3736
FIRSTY	    83,31934
MAXY	   103,34169
MINY	    69,06387
XYDATA
1637,2684	92,075
1638,2327	91,889
1639,1969	91,7771
1640,1611	91,6983
1641,1254	91,6417
1642,0896	91,6071
1643,0538	91,5809
1644,0181	91,5155
1644,9823	91,3245
1645,9465	90,9452
1646,9108	90,4697
1647,8750	90,1131
1648,8392	89,9716
1649,8035	89,9712
1650,7677	89,9594
1651,7319	89,724
1652,6962	89,0656
1653,6604	88,1568
1654,6246	87,5089
1655,5889	87,2424
1656,5531	87,1681
1657,5173	87,1454
1658,4816	87,1078
1659,4458	87,007
1660,4100	86,7909
1661,3743	86,4298
1662,3385	85,9746
1663,3027	85,5511
1664,2670	85,2529
1665,2312	85,0727
1666,1954	84,9284
1667,1597	84,7012
1668,1239	84,2716
1669,0881	83,6012
1670,0524	82,8237
1671,0166	82,1514
1671,9808	81,6515
1672,9451	81,2209
1673,9093	80,7235
1674,8735	80,1025
1675,8378	79,4233
1676,8020	78,8213
1677,7662	78,388
1678,7305	78,121
1679,6947	77,9525
1680,6589	77,7736
1681,6232	77,421
1682,5874	76,6906
1683,5516	75,5376
1684,5159	74,3288
1685,4801	73,4977
1686,4443	73,0717
1687,4086	72,863
1688,3728	72,7321
1689,3370	72,6308
1690,3013	72,5653
1691,2655	72,5565
1692,2297	72,6129
1693,1940	72,7194
1694,1582	72,8373
1695,1224	72,914
1696,0867	72,9087
1697,0509	72,8384
1698,0151	72,8063
1698,9794	72,9363
1699,9436	73,2558
1700,9078	73,6923
1701,8721	74,172
1702,8363	74,6785
1703,8005	75,2386
1704,7648	75,8817
1705,7290	76,6029
1706,6932	77,3538
1707,6575	78,077
1708,6217	78,7505
1709,5859	79,3928
1710,5502	80,0315
1711,5144	80,6776
1712,4786	81,3199
1713,4429	81,9401
1714,4071	82,5423
1715,3713	83,1838
1716,3356	83,952
1717,2998	84,8274
1718,2640	85,6445
1719,2283	86,3006
1720,1925	86,8292
1721,1567	87,3008
1722,1210	87,7553
1723,0852	88,1886
1724,0494	88,5618
1725,0137	88,8251
1725,9779	88,9464
1726,9421	88,9285
1727,9064	88,8024
1728,8706	88,6041
1729,8348	88,3413
1730,7991	87,9571
1731,7633	87,315
1732,7275	86,2848
1733,6918	84,9615
1734,6560	83,6978
1735,6202	82,7465
1736,5845	82,0771
1737,5487	81,5345
1738,5129	80,9918
1739,4772	80,4103
1740,4414	79,8593
1741,4056	79,4781
1742,3699	79,3753
1743,3341	79,5512
1744,2983	79,9202
1745,2626	80,3811
1746,2268	80,8613
1747,1910	81,3289
1748,1553	81,787
1749,1195	82,2553
1750,0837	82,7399
1751,0480	83,2267
1752,0122	83,7131
1752,9764	84,2273
1753,9407	84,8136
1754,9049	85,5041
1755,8691	86,2954
1756,8334	87,1453
1757,7976	87,999
1758,7618	88,8339
1759,7261	89,6774
1760,6903	90,571
1761,6545	91,5127
1762,6188	92,4412
1763,5830	93,2884
1764,5472	94,0365
1765,5115	94,7196
1766,4757	95,3839
1767,4399	96,0533
1768,4042	96,7213
1769,3684	97,3669
1770,3326	97,9819
1771,2969	98,5757
1772,2611	99,1387
1773,2253	99,6161
1774,1896	99,9554
1775,1538	100,162
1776,1180	100,284
1777,0823	100,376
1778,0465	100,476
1779,0107	100,596
1779,9750	100,729
1780,9392	100,859
1781,9034	100,974
1782,8677	101,069
1783,8319	101,145
1784,7961	101,2
1785,7604	101,238
1786,7246	101,263
1787,6888	101,287
1788,6531	101,318
1789,6173	101,358
1790,5815	101,4
1791,5458	101,436
1792,5100	101,46
1793,4742	101,469
1794,4385	101,469
1795,4027	101,467
1796,3669	101,471
1797,3312	101,482
1798,2954	101,497
1799,2596	101,507
1800,2239	101,503
1801,1881	101,483
1802,1523	101,453
1803,1166	101,424
1804,0808	101,407
1805,0450	101,407
1806,0093	101,423
1806,9735	101,445
1807,9377	101,462
1808,9020	101,464
1809,8662	101,449
1810,8304	101,427
1811,7947	101,413
1812,7589	101,415
1813,7231	101,434
1814,6874	101,46
1815,6516	101,479
1816,6158	101,479
1817,5801	101,455
1818,5443	101,411
1819,5085	101,364
1820,4728	101,33
1821,4370	101,321
1822,4012	101,342
1823,3655	101,389
1824,3297	101,452
1825,2939	101,517
1826,2582	101,572
1827,2224	101,61
1828,1866	101,631
1829,1509	101,636
1830,1151	101,626
1831,0793	101,607
1832,0436	101,583
1833,0078	101,562
1833,9720	101,55
1834,9363	101,548
1835,9005	101,554
1836,8647	101,562
1837,8290	101,57
1838,7932	101,578
1839,7574	101,588
1840,7217	101,6
1841,6859	101,609
1842,6501	101,608
1843,6144	101,593
1844,5786	101,574
1845,5428	101,56
1846,5071	101,558
1847,4713	101,565
1848,4355	101,577
1849,3998	101,588
1850,3640	101,592
1851,3282	101,583
1852,2925	101,563
1853,2567	101,537
1854,2209	101,512
1855,1852	101,498
1856,1494	101,5
1857,1136	101,523
1858,0779	101,566
1859,0421	101,621
1860,0063	101,681
1860,9706	101,73
1861,9348	101,757
1862,8990	101,759
1863,8633	101,74
1864,8275	101,71
1865,7917	101,686
1866,7560	101,683
1867,7202	101,709
1868,6844	101,754
1869,6487	101,791
1870,6129	101,799
1871,5771	101,778
1872,5414	101,75
1873,5056	101,734
1874,4698	101,742
1875,4341	101,777
1876,3983	101,825
1877,3625	101,871
1878,3268	101,9
1879,2910	101,908
1880,2552	101,899
1881,2195	101,883
1882,1837	101,87
1883,1479	101,862
1884,1122	101,857
1885,0764	101,851
1886,0406	101,842
1887,0049	101,835
1887,9691	101,836
1888,9333	101,852
1889,8976	101,88
1890,8618	101,909
1891,8260	101,928
1892,7903	101,933
1893,7545	101,928
1894,7188	101,922
1895,6830	101,921
1896,6472	101,928
1897,6115	101,941
1898,5757	101,957
1899,5399	101,975
1900,5042	101,995
1901,4684	102,018
1902,4326	102,037
1903,3969	102,045
1904,3611	102,037
1905,3253	102,016
1906,2896	101,99
1907,2538	101,972
1908,2180	101,97
1909,1823	101,987
1910,1465	102,019
1911,1107	102,059
1912,0750	102,101
1913,0392	102,139
1914,0034	102,167
1914,9677	102,171
1915,9319	102,138
1916,8961	102,064
1917,8604	101,966
1918,8246	101,879
1919,7888	101,838
1920,7531	101,859
1921,7173	101,935
1922,6815	102,038
1923,6458	102,133
1924,6100	102,192
1925,5742	102,206
1926,5385	102,189
1927,5027	102,159
1928,4669	102,132
1929,4312	102,117
1930,3954	102,117
1931,3596	102,133
1932,3239	102,166
1933,2881	102,216
1934,2523	102,276
1935,2166	102,332
1936,1808	102,366
1937,1450	102,364
1938,1093	102,33
1939,0735	102,279
1940,0377	102,243
1941,0020	102,255
1941,9662	102,334
1942,9304	102,463
1943,8947	102,595
1944,8589	102,674
1945,8231	102,674
1946,7874	102,605
1947,7516	102,505
1948,7158	102,415
1949,6801	102,363
1950,6443	102,354
1951,6085	102,37
1952,5728	102,388
1953,5370	102,399
1954,5012	102,416
1955,4655	102,453
1956,4297	102,515
1957,3939	102,576
1958,3582	102,594
1959,3224	102,531
1960,2866	102,385
1961,2509	102,204
1962,2151	102,063
1963,1793	102,023
1964,1436	102,1
1965,1078	102,255
1966,0720	102,417
1967,0363	102,516
1968,0005	102,523
1968,9647	102,454
1969,9290	102,351
1970,8932	102,25
1971,8574	102,169
1972,8217	102,112
1973,7859	102,075
1974,7501	102,048
1975,7144	102,01
1976,6786	101,926
1977,6428	101,769
1978,6071	101,54
1979,5713	101,282
1980,5355	101,064
1981,4998	100,949
1982,4640	100,967
1983,4282	101,108
1984,3925	101,328
1985,3567	101,564
1986,3209	101,762
1987,2852	101,892
1988,2494	101,952
1989,2136	101,961
1990,1779	101,949
1991,1421	101,945
1992,1063	101,969
1993,0706	102,024
1994,0348	102,094
1994,9990	102,153
1995,9633	102,173
1996,9275	102,141
1997,8917	102,066
1998,8560	101,983
1999,8202	101,943
2000,7844	101,994
2001,7487	102,153
2002,7129	102,398
2003,6771	102,673
2004,6414	102,897
2005,6056	102,992
2006,5698	102,913
2007,5341	102,672
2008,4983	102,333
2009,4625	101,984
2010,4268	101,695
2011,3910	101,501
2012,3552	101,404
2013,3195	101,395
2014,2837	101,476
2015,2479	101,652
2016,2122	101,905
2017,1764	102,177
2018,1406	102,368
2019,1049	102,387
2020,0691	102,204
2021,0333	101,873
2021,9976	101,509
2022,9618	101,235
2023,9260	101,136
2024,8903	101,233
2025,8545	101,482
2026,8187	101,815
2027,7830	102,16
2028,7472	102,462
2029,7114	102,671
2030,6757	102,751
2031,6399	102,679
2032,6041	102,469
2033,5684	102,173
2034,5326	101,875
2035,4968	101,663
2036,4611	101,594
2037,4253	101,681
2038,3895	101,884
2039,3538	102,129
2040,3180	102,329
2041,2822	102,423
2042,2465	102,392
2043,2107	102,266
2044,1749	102,091
2045,1392	101,896
2046,1034	101,688
2047,0676	101,466
2048,0320	101,249
2048,9961	101,084
2049,9604	101,024
2050,9246	101,097
2051,8889	101,284
2052,8530	101,529
2053,8174	101,763
2054,7815	101,927
2055,7458	101,997
2056,7100	101,982
2057,6743	101,913
2058,6384	101,823
2059,6028	101,738
2060,5669	101,676
2061,5313	101,644
2062,4954	101,639
2063,4597	101,642
2064,4238	101,625
2065,3882	101,567
2066,3523	101,467
2067,3167	101,352
2068,2808	101,266
2069,2451	101,243
2070,2092	101,298
2071,1736	101,412
2072,1377	101,549
2073,1021	101,669
2074,0662	101,746
2075,0305	101,771
2075,9946	101,748
2076,9590	101,687
2077,9231	101,603
2078,8875	101,514
2079,8516	101,441
2080,8159	101,402
2081,7800	101,402
2082,7444	101,432
2083,7085	101,471
2084,6729	101,501
2085,6370	101,515
2086,6013	101,519
2087,5654	101,528
2088,5298	101,552
2089,4939	101,592
2090,4583	101,641
2091,4224	101,687
2092,3867	101,724
2093,3508	101,752
2094,3152	101,772
2095,2793	101,789
2096,2437	101,803
2097,2078	101,816
2098,1721	101,824
2099,1362	101,821
2100,1006	101,806
2101,0647	101,778
2102,0291	101,744
2102,9932	101,714
2103,9575	101,694
2104,9216	101,681
2105,8860	101,665
2106,8501	101,633
2107,8145	101,582
2108,7786	101,518
2109,7429	101,453
2110,7070	101,399
2111,6714	101,365
2112,6355	101,354
2113,5999	101,372
2114,5640	101,42
2115,5283	101,497
2116,4924	101,586
2117,4568	101,66
2118,4209	101,691
2119,3853	101,67
2120,3494	101,612
2121,3137	101,553
2122,2778	101,529
2123,2422	101,562
2124,2063	101,645
2125,1707	101,752
2126,1348	101,853
2127,0991	101,935
2128,0632	102,001
2129,0276	102,062
2129,9917	102,129
2130,9561	102,194
2131,9202	102,238
2132,8845	102,238
2133,8486	102,189
2134,8130	102,113
2135,7771	102,055
2136,7415	102,055
2137,7056	102,124
2138,6699	102,229
2139,6340	102,309
2140,5984	102,309
2141,5625	102,208
2142,5269	102,036
2143,4910	101,859
2144,4553	101,742
2145,4194	101,723
2146,3838	101,796
2147,3479	101,925
2148,3123	102,062
2149,2764	102,169
2150,2407	102,23
2151,2048	102,246
2152,1692	102,232
2153,1333	102,208
2154,0977	102,195
2155,0618	102,198
2156,0261	102,199
2156,9902	102,152
2157,9546	102,007
2158,9187	101,746
2159,8831	101,406
2160,8472	101,058
2161,8115	100,757
2162,7756	100,522
2163,7400	100,342
2164,7041	100,209
2165,6685	100,135
2166,6326	100,152
2167,5969	100,283
2168,5610	100,527
2169,5254	100,844
2170,4895	101,173
2171,4539	101,447
2172,4180	101,619
2173,3823	101,671
2174,3464	101,611
2175,3108	101,467
2176,2749	101,278
2177,2393	101,086
2178,2034	100,932
2179,1677	100,842
2180,1318	100,817
2181,0962	100,831
2182,0603	100,846
2183,0247	100,835
2183,9888	100,796
2184,9531	100,758
2185,9172	100,755
2186,8816	100,803
2187,8457	100,892
2188,8101	100,99
2189,7742	101,056
2190,7385	101,06
2191,7026	100,995
2192,6670	100,873
2193,6311	100,73
2194,5955	100,611
2195,5596	100,56
2196,5239	100,602
2197,4880	100,731
2198,4524	100,911
2199,4165	101,086
2200,3809	101,208
2201,3450	101,252
2202,3093	101,224
2203,2734	101,152
2204,2378	101,067
2205,2019	100,991
2206,1663	100,929
2207,1304	100,876
2208,0947	100,825
2209,0588	100,774
2210,0232	100,73
2210,9873	100,706
2211,9517	100,718
2212,9158	100,772
2213,8801	100,864
2214,8442	100,969
2215,8086	101,054
2216,7727	101,085
2217,7371	101,046
2218,7012	100,946
2219,6655	100,813
2220,6296	100,684
2221,5940	100,592
2222,5581	100,553
2223,5225	100,562
2224,4866	100,597
2225,4509	100,627
2226,4150	100,627
2227,3794	100,586
2228,3435	100,52
2229,3079	100,458
2230,2720	100,432
2231,2363	100,455
2232,2004	100,514
2233,1648	100,577
2234,1289	100,61
2235,0933	100,599
2236,0574	100,554
2237,0217	100,5
2237,9858	100,463
2238,9502	100,456
2239,9143	100,481
2240,8787	100,53
2241,8428	100,591
2242,8071	100,65
2243,7712	100,689
2244,7356	100,688
2245,6997	100,641
2246,6641	100,559
2247,6282	100,473
2248,5925	100,422
2249,5566	100,433
2250,5210	100,504
2251,4851	100,609
2252,4495	100,707
2253,4136	100,759
2254,3779	100,747
2255,3420	100,672
2256,3064	100,553
2257,2705	100,417
2258,2349	100,295
2259,1990	100,217
2260,1633	100,2
2261,1274	100,247
2262,0918	100,334
2263,0559	100,423
2264,0203	100,474
2264,9844	100,469
2265,9487	100,416
2266,9128	100,349
2267,8772	100,308
2268,8413	100,311
2269,8057	100,346
2270,7698	100,382
2271,7341	100,382
2272,6982	100,33
2273,6626	100,234
2274,6267	100,122
2275,5911	100,026
2276,5552	99,9662
2277,5195	99,9453
2278,4836	99,9524
2279,4480	99,9707
2280,4121	99,9863
2281,3765	99,9914
2282,3406	99,9849
2283,3049	99,9691
2284,2690	99,9484
2285,2334	99,9267
2286,1975	99,9078
2287,1619	99,8942
2288,1260	99,8872
2289,0903	99,8867
2290,0544	99,8914
2291,0188	99,8991
2291,9829	99,9075
2292,9473	99,9157
2293,9114	99,9241
2294,8757	99,9349
2295,8398	99,9497
2296,8042	99,9677
2297,7683	99,9845
2298,7327	99,993
2299,6968	99,9868
2300,6611	99,9637
2301,6252	99,9279
2302,5896	99,8876
2303,5537	99,8517
2304,5181	99,8252
2305,4822	99,8074
2306,4465	99,7928
2307,4106	99,7736
2308,3750	99,743
2309,3391	99,6965
2310,3035	99,6336
2311,2676	99,5582
2312,2319	99,4795
2313,1960	99,4101
2314,1604	99,3617
2315,1245	99,339
2316,0889	99,336
2317,0530	99,3367
2318,0173	99,3216
2318,9814	99,2776
2319,9458	99,2071
2320,9099	99,1297
2321,8743	99,071
2322,8384	99,0472
2323,8027	99,0551
2324,7668	99,0773
2325,7312	99,0959
2326,6953	99,1027
2327,6597	99,1026
2328,6238	99,107
2329,5881	99,1249
2330,5522	99,1542
2331,5166	99,1813
2332,4807	99,1881
2333,4451	99,1623
2334,4092	99,1017
2335,3735	99,0143
2336,3376	98,9157
2337,3020	98,8275
2338,2661	98,7716
2339,2305	98,7635
2340,1946	98,8043
2341,1589	98,8796
2342,1230	98,9652
2343,0874	99,0388
2344,0515	99,0914
2345,0159	99,1294
2345,9800	99,1639
2346,9443	99,1987
2347,9084	99,2291
2348,8728	99,2452
2349,8369	99,2361
2350,8013	99,1913
2351,7654	99,1031
2352,7297	98,9717
2353,6938	98,8095
2354,6582	98,6419
2355,6223	98,4987
2356,5867	98,404
2357,5508	98,3704
2358,5151	98,3938
2359,4792	98,4505
2360,4436	98,505
2361,4077	98,5308
2362,3721	98,5276
2363,3362	98,5181
2364,3005	98,5281
2365,2646	98,5671
2366,2290	98,6253
2367,1931	98,6881
2368,1575	98,7515
2369,1216	98,8246
2370,0859	98,9175
2371,0500	99,0288
2372,0144	99,1428
2372,9785	99,2388
2373,9429	99,3044
2374,9070	99,3414
2375,8713	99,3626
2376,8354	99,3822
2377,7998	99,4089
2378,7639	99,4444
2379,7283	99,4861
2380,6924	99,531
2381,6567	99,5766
2382,6208	99,6193
2383,5852	99,6532
2384,5493	99,6714
2385,5137	99,6692
2386,4778	99,6479
2387,4421	99,6158
2388,4063	99,585
2389,3706	99,5657
2390,3347	99,561
2391,2991	99,5661
2392,2632	99,5718
2393,2275	99,5704
2394,1917	99,5595
2395,1560	99,5433
2396,1201	99,5283
2397,0845	99,5198
2398,0486	99,5182
2399,0129	99,5194
2399,9771	99,5167
2400,9414	99,5045
2401,9055	99,4803
2402,8699	99,4456
2403,8340	99,4046
2404,7983	99,3625
2405,7625	99,3226
2406,7268	99,2855
2407,6909	99,2485
2408,6553	99,2083
2409,6194	99,1637
2410,5837	99,1185
2411,5479	99,0809
2412,5122	99,0603
2413,4763	99,0625
2414,4407	99,0848
2415,4048	99,1163
2416,3691	99,1417
2417,3333	99,148
2418,2976	99,13
2419,2617	99,0914
2420,2261	99,042
2421,1902	98,9926
2422,1545	98,9515
2423,1187	98,9224
2424,0830	98,9052
2425,0471	98,8968
2426,0115	98,8919
2426,9756	98,8847
2427,9399	98,8713
2428,9041	98,8522
2429,8684	98,8325
2430,8325	98,8199
2431,7969	98,819
2432,7610	98,8274
2433,7253	98,8347
2434,6895	98,8284
2435,6538	98,8003
2436,6179	98,7529
2437,5823	98,6992
2438,5464	98,6555
2439,5107	98,6328
2440,4749	98,6304
2441,4392	98,6363
2442,4033	98,6346
2443,3677	98,6151
2444,3318	98,5794
2445,2961	98,5395
2446,2603	98,5102
2447,2246	98,4998
2448,1887	98,5054
2449,1531	98,515
2450,1172	98,5146
2451,0815	98,4956
2452,0457	98,4579
2453,0100	98,4089
2453,9741	98,359
2454,9385	98,3181
2455,9026	98,2938
2456,8669	98,2906
2457,8311	98,309
2458,7954	98,344
2459,7595	98,3851
2460,7239	98,4181
2461,6880	98,4307
2462,6523	98,4175
2463,6165	98,382
2464,5808	98,3349
2465,5449	98,2895
2466,5093	98,256
2467,4734	98,2379
2468,4377	98,2318
2469,4019	98,2295
2470,3662	98,2222
2471,3303	98,2043
2472,2947	98,176
2473,2588	98,1429
2474,2231	98,1134
2475,1873	98,0945
2476,1516	98,088
2477,1157	98,0907
2478,0801	98,096
2479,0442	98,098
2480,0085	98,0937
2480,9727	98,0835
2481,9370	98,0693
2482,9011	98,0522
2483,8655	98,0308
2484,8296	98,0019
2485,7939	97,9616
2486,7581	97,9087
2487,7224	97,8464
2488,6865	97,7821
2489,6509	97,726
2490,6150	97,6867
2491,5793	97,6675
2492,5435	97,665
2493,5078	97,6705
2494,4719	97,6734
2495,4363	97,6653
2496,4004	97,642
2497,3647	97,6034
2498,3289	97,5529
2499,2932	97,497
2500,2573	97,4438
2501,2217	97,4021
2502,1858	97,377
2503,1501	97,3675
2504,1143	97,3655
2505,0786	97,3604
2506,0427	97,3461
2507,0071	97,3252
2507,9712	97,3078
2508,9355	97,304
2509,8997	97,3152
2510,8640	97,3315
2511,8281	97,3371
2512,7925	97,3207
2513,7566	97,2834
2514,7209	97,2387
2515,6851	97,2037
2516,6494	97,1892
2517,6135	97,1941
2518,5779	97,2079
2519,5420	97,2184
2520,5063	97,2181
2521,4705	97,2058
2522,4348	97,1843
2523,3989	97,157
2524,3633	97,1257
2525,3274	97,0925
2526,2917	97,0602
2527,2559	97,0321
2528,2202	97,0092
2529,1843	96,9883
2530,1487	96,9627
2531,1128	96,9265
2532,0771	96,879
2533,0413	96,8266
2534,0056	96,7802
2534,9697	96,7497
2535,9341	96,7381
2536,8982	96,7392
2537,8625	96,7405
2538,8267	96,729
2539,7910	96,6975
2540,7551	96,6477
2541,7195	96,5889
2542,6836	96,5337
2543,6479	96,4927
2544,6121	96,4708
2545,5764	96,4659
2546,5405	96,4705
2547,5049	96,4743
2548,4690	96,4687
2549,4333	96,4497
2550,3975	96,419
2551,3618	96,3831
2552,3259	96,3504
2553,2903	96,3278
2554,2544	96,3185
2555,2188	96,3216
2556,1829	96,3335
2557,1472	96,3497
2558,1113	96,3659
2559,0757	96,3791
2560,0398	96,3877
2561,0042	96,3917
2561,9683	96,3917
2562,9326	96,3882
2563,8967	96,3816
2564,8611	96,3722
2565,8252	96,3619
2566,7896	96,3549
2567,7537	96,3563
2568,7180	96,369
2569,6821	96,3919
2570,6465	96,4193
2571,6106	96,4447
2572,5750	96,4642
2573,5391	96,4786
2574,5034	96,4918
2575,4675	96,507
2576,4319	96,5253
2577,3960	96,5455
2578,3604	96,5666
2579,3245	96,5896
2580,2888	96,6157
2581,2529	96,6455
2582,2173	96,6774
2583,1814	96,709
2584,1458	96,7386
2585,1099	96,7661
2586,0742	96,7923
2587,0383	96,8178
2588,0027	96,8435
2588,9668	96,8712
2589,9312	96,9044
2590,8953	96,9459
2591,8596	96,9953
2592,8237	97,0476
2593,7881	97,0949
2594,7522	97,131
2595,7166	97,1546
2596,6807	97,1682
2597,6450	97,1751
2598,6091	97,176
2599,5735	97,169
2600,5376	97,1526
2601,5020	97,1285
2602,4661	97,1022
2603,4304	97,0795
2604,3945	97,0627
2605,3589	97,05
2606,3230	97,0366
2607,2874	97,018
2608,2515	96,992
2609,2158	96,9593
2610,1799	96,9226
2611,1443	96,8866
2612,1084	96,8563
2613,0728	96,836
2614,0369	96,826
2615,0012	96,8215
2615,9653	96,8133
2616,9297	96,7922
2617,8938	96,7542
2618,8582	96,703
2619,8223	96,649
2620,7866	96,6036
2621,7507	96,574
2622,7151	96,5599
2623,6792	96,5539
2624,6436	96,5457
2625,6077	96,527
2626,5720	96,4955
2627,5361	96,4554
2628,5005	96,4151
2629,4646	96,3827
2630,4290	96,362
2631,3931	96,3508
2632,3574	96,3434
2633,3215	96,3341
2634,2859	96,3212
2635,2500	96,3069
2636,2144	96,2956
2637,1785	96,2902
2638,1428	96,2902
2639,1069	96,2927
2640,0713	96,2944
2641,0354	96,294
2641,9998	96,2927
2642,9639	96,2933
2643,9282	96,2984
2644,8923	96,3099
2645,8567	96,3275
2646,8208	96,35
2647,7852	96,3748
2648,7493	96,3992
2649,7136	96,4213
2650,6777	96,4408
2651,6421	96,459
2652,6062	96,4774
2653,5706	96,4969
2654,5347	96,5169
2655,4990	96,536
2656,4631	96,5532
2657,4275	96,5692
2658,3916	96,586
2659,3560	96,6066
2660,3201	96,6335
2661,2844	96,6677
2662,2485	96,7085
2663,2129	96,7542
2664,1770	96,8021
2665,1414	96,8493
2666,1055	96,8929
2667,0698	96,9302
2668,0339	96,9592
2668,9983	96,9787
2669,9624	96,9887
2670,9268	96,9911
2671,8909	96,9904
2672,8552	96,993
2673,8193	97,0061
2674,7837	97,0347
2675,7478	97,0788
2676,7122	97,1329
2677,6763	97,1876
2678,6406	97,2336
2679,6047	97,2661
2680,5691	97,2863
2681,5332	97,3003
2682,4976	97,3155
2683,4617	97,3374
2684,4260	97,3676
2685,3901	97,4049
2686,3545	97,4469
2687,3186	97,4914
2688,2830	97,5374
2689,2471	97,5844
2690,2114	97,6321
2691,1755	97,6798
2692,1399	97,7262
2693,1040	97,7691
2694,0684	97,8062
2695,0325	97,8361
2695,9968	97,8592
2696,9609	97,8781
2697,9253	97,8964
2698,8894	97,917
2699,8538	97,94
2700,8179	97,9632
2701,7822	97,9837
2702,7463	97,9996
2703,7107	98,012
2704,6748	98,0232
2705,6392	98,035
2706,6033	98,0476
2707,5676	98,0588
2708,5317	98,0662
2709,4961	98,0679
2710,4602	98,0639
2711,4246	98,0553
2712,3887	98,0437
2713,3530	98,0316
2714,3171	98,0219
2715,2815	98,0177
2716,2456	98,021
2717,2100	98,0305
2718,1741	98,0423
2719,1384	98,0501
2720,1025	98,0491
2721,0669	98,0381
2722,0310	98,0201
2722,9954	98,0005
2723,9595	97,9845
2724,9238	97,9737
2725,8879	97,966
2726,8523	97,9568
2727,8164	97,9421
2728,7808	97,9202
2729,7449	97,8926
2730,7092	97,8622
2731,6733	97,8309
2732,6377	97,7982
2733,6018	97,7616
2734,5662	97,7195
2735,5303	97,6738
2736,4946	97,6299
2737,4587	97,595
2738,4231	97,5738
2739,3872	97,5656
2740,3516	97,5642
2741,3157	97,5613
2742,2800	97,5501
2743,2441	97,5281
2744,2085	97,4976
2745,1726	97,4633
2746,1370	97,4303
2747,1011	97,4022
2748,0654	97,3813
2749,0295	97,3689
2749,9939	97,3654
2750,9580	97,3697
2751,9224	97,3793
2752,8865	97,3903
2753,8508	97,3987
2754,8149	97,4024
2755,7793	97,4016
2756,7434	97,3989
2757,7078	97,3972
2758,6719	97,3981
2759,6362	97,4015
2760,6003	97,4057
2761,5647	97,4097
2762,5288	97,4133
2763,4932	97,4174
2764,4573	97,4225
2765,4216	97,4279
2766,3857	97,4316
2767,3501	97,4319
2768,3142	97,4285
2769,2786	97,4227
2770,2427	97,417
2771,2070	97,4131
2772,1711	97,4123
2773,1355	97,4156
2774,0996	97,4247
2775,0640	97,4417
2776,0281	97,4676
2776,9924	97,5008
2777,9565	97,5367
2778,9209	97,5698
2779,8850	97,5966
2780,8494	97,617
2781,8135	97,6352
2782,7778	97,6566
2783,7419	97,6853
2784,7063	97,7216
2785,6704	97,7619
2786,6348	97,8004
2787,5989	97,832
2788,5632	97,8541
2789,5273	97,8682
2790,4917	97,8782
2791,4558	97,8879
2792,4202	97,8995
2793,3843	97,9118
2794,3486	97,9222
2795,3127	97,9284
2796,2771	97,9302
2797,2412	97,9298
2798,2056	97,9297
2799,1697	97,9315
2800,1340	97,9348
2801,0981	97,9383
2802,0625	97,9415
2803,0266	97,9448
2803,9910	97,9485
2804,9551	97,9514
2805,9194	97,9506
2806,8835	97,9432
2807,8479	97,9286
2808,8120	97,9099
2809,7764	97,8927
2810,7405	97,8814
2811,7048	97,8768
2812,6689	97,8754
2813,6333	97,8715
2814,5974	97,8606
2815,5618	97,842
2816,5259	97,8182
2817,4902	97,7935
2818,4543	97,7718
2819,4187	97,7545
2820,3828	97,7409
2821,3472	97,7286
2822,3113	97,7147
2823,2756	97,6967
2824,2397	97,6739
2825,2041	97,6473
2826,1682	97,6189
2827,1326	97,5911
2828,0967	97,5657
2829,0610	97,5432
2830,0251	97,5229
2830,9895	97,5036
2831,9536	97,4832
2832,9180	97,46
2833,8821	97,4332
2834,8464	97,4038
2835,8105	97,3749
2836,7749	97,3498
2837,7390	97,3308
2838,7034	97,317
2839,6675	97,3056
2840,6318	97,2935
2841,5959	97,28
2842,5603	97,2667
2843,5244	97,2556
2844,4888	97,2466
2845,4529	97,2369
2846,4172	97,2232
2847,3813	97,2046
2848,3457	97,1851
2849,3098	97,1706
2850,2742	97,1643
2851,2383	97,1637
2852,2026	97,1618
2853,1667	97,1518
2854,1311	97,1322
2855,0952	97,1071
2856,0596	97,084
2857,0237	97,0685
2857,9880	97,0617
2858,9521	97,0598
2859,9165	97,0569
2860,8806	97,0483
2861,8450	97,0323
2862,8091	97,0108
2863,7734	96,9883
2864,7375	96,9702
2865,7019	96,9614
2866,6660	96,9639
2867,6304	96,9759
2868,5945	96,9919
2869,5588	97,0047
2870,5229	97,0084
2871,4873	97,001
2872,4514	96,9854
2873,4158	96,9675
2874,3799	96,9532
2875,3442	96,9462
2876,3083	96,9469
2877,2727	96,9533
2878,2368	96,963
2879,2012	96,9748
2880,1653	96,989
2881,1296	97,0064
2882,0938	97,0265
2883,0581	97,0459
2884,0222	97,0598
2884,9866	97,0637
2885,9507	97,0567
2886,9150	97,043
2887,8792	97,0294
2888,8435	97,0228
2889,8076	97,0255
2890,7720	97,0351
2891,7361	97,0464
2892,7004	97,0547
2893,6646	97,0584
2894,6289	97,059
2895,5930	97,0574
2896,5574	97,0525
2897,5215	97,0408
